 Degradation Factor ID, Health Assessment ID, Factor
1870841022,704363623,Environmental Exposure
623871774,704363623,Rust
73250425,704363623,Weather Damage
1571956470,704363623,Thermal Stress
513020843,704363623,Electrical Stress
1305026869,1957916986,Physical Damage
168107672,629074861,Electrical Stress
1375651479,629074861,Weather Damage
1976526913,629074861,Wear
501885483,629074861,Age
1361304159,629074861,Wear
1702930459,1323033083,Age
285877037,1323033083,Rust
1349257777,1323033083,Electrical Stress
1250158883,1153850714,Thermal Stress
1205266785,1153850714,Rust
1063747618,1153850714,Age
180548075,1853198461,Weather Damage
807841171,1853198461,Rust
2063182148,1853198461,Physical Damage
336326530,1853198461,Rust
444038404,176786092,Thermal Stress
336406847,176786092,Electrical Stress
1811637062,176786092,Electrical Stress
1714370072,758643729,Physical Damage
1982396448,758643729,Electrical Stress
958304343,758643729,Rust
1210230496,758643729,Thermal Stress
1262784622,375824220,Weather Damage
1747666054,375824220,Environmental Exposure
188328020,375824220,Wear
1338800112,1129813406,Environmental Exposure
2060920627,1129813406,Environmental Exposure
2144446969,1129813406,Weather Damage
1247582379,1129813406,Environmental Exposure
1670828806,1129813406,Thermal Stress
59036620,1760398882,Wear
1259834794,1760398882,Rust
1877538779,1760398882,Rust
473687585,844762592,Wear
2111307055,844762592,Weather Damage
2107163296,844762592,Thermal Stress
1499886208,844762592,Weather Damage
343683045,1977279037,Electrical Stress
1016175398,1977279037,Age
708665037,1977279037,Environmental Exposure
1433643162,1977279037,Electrical Stress
2142853309,1977279037,Weather Damage
1057401825,1990600734,Physical Damage
1622921278,1990600734,Electrical Stress
1075953957,1990600734,Age
1679677366,1990600734,Electrical Stress
1658473790,1990600734,Age
414025097,1646633093,Physical Damage
1252717877,1646633093,Electrical Stress
1685131718,1646633093,Rust
166078035,1646633093,Weather Damage
1677082554,1646633093,Thermal Stress
299785179,13020809,Wear
1023351589,13020809,Weather Damage
891518823,13020809,Wear
1724867854,13020809,Environmental Exposure
2131988128,11650193,Environmental Exposure
769361093,11650193,Environmental Exposure
781274672,11650193,Rust
205299299,11650193,Weather Damage
285908264,11650193,Weather Damage
389797893,352879835,Thermal Stress
1891111710,352879835,Physical Damage
1228218532,352879835,Environmental Exposure
991446713,352879835,Electrical Stress
1357712976,280275720,Wear
1186166239,280275720,Rust
268526976,280275720,Electrical Stress
851550212,280275720,Environmental Exposure
685160283,280275720,Rust
1689066676,1880764805,Thermal Stress
902996780,1880764805,Age
2050711471,1880764805,Weather Damage
635356610,1880764805,Age
1394602440,1880764805,Rust
244204136,266000733,Weather Damage
397274700,266000733,Environmental Exposure
1670603844,266000733,Environmental Exposure
25940186,266000733,Physical Damage
149590007,2025217591,Electrical Stress
1895376534,2025217591,Thermal Stress
711119869,2025217591,Thermal Stress
2013022915,2025217591,Wear
534731738,2025217591,Rust
2047827703,843074119,Weather Damage
1799394909,843074119,Age
216323444,843074119,Thermal Stress
47294353,1750334413,Age
982588264,1750334413,Environmental Exposure
1935738946,1750334413,Weather Damage
1630739359,1750334413,Age
393389774,1750334413,Weather Damage
1953687447,982905631,Electrical Stress
1587057078,982905631,Weather Damage
306448534,982905631,Wear
1131106001,982905631,Age
531237942,982905631,Wear
902119830,491854027,Environmental Exposure
306266161,491854027,Environmental Exposure
276454671,491854027,Age
37790395,491854027,Weather Damage
620666267,1307130926,Wear
1769509272,1307130926,Electrical Stress
957255200,1307130926,Physical Damage
827493809,1307130926,Age
417081869,1307130926,Age
1230454468,544172178,Age
2045090968,544172178,Weather Damage
1191144652,544172178,Physical Damage
682529996,1011003971,Thermal Stress
1099847478,1011003971,Age
2025849857,1011003971,Physical Damage
466999605,1011003971,Environmental Exposure
2125984319,1011003971,Wear
2024738920,1879758161,Rust
1105763423,1879758161,Physical Damage
584958227,1879758161,Age
683192486,1879758161,Electrical Stress
1909665571,1879758161,Physical Damage
1984447513,672066754,Weather Damage
496031183,672066754,Environmental Exposure
539480536,672066754,Thermal Stress
909528395,338956369,Rust
1967196052,338956369,Physical Damage
1605514865,338956369,Electrical Stress
1566185992,1978247436,Rust
1819877938,1978247436,Age
1584268259,1978247436,Weather Damage
1953956681,1978247436,Rust
1023535693,1978247436,Thermal Stress
1830232944,1131267115,Weather Damage
1403495891,1131267115,Rust
1853245002,1131267115,Environmental Exposure
1569874880,1131267115,Electrical Stress
902376623,1131267115,Electrical Stress
1345941127,1423262714,Age
1457294397,1423262714,Thermal Stress
115941476,1423262714,Physical Damage
798724814,1279448627,Weather Damage
140087942,1279448627,Weather Damage
240898511,1279448627,Thermal Stress
1165265702,1828151030,Electrical Stress
2116267952,1828151030,Electrical Stress
882833187,1828151030,Wear
1762325446,1828151030,Age
824328554,1828151030,Thermal Stress
2057795999,1900940267,Rust
537977213,1900940267,Age
949977629,1900940267,Weather Damage
1884311208,743636290,Weather Damage
412211434,743636290,Age
891546168,743636290,Environmental Exposure
816708709,743636290,Rust
636832347,743636290,Age
739567218,1109070374,Environmental Exposure
1568023116,1109070374,Rust
590779713,1109070374,Wear
1378697696,1109070374,Thermal Stress
445565285,1638659804,Thermal Stress
774203472,1638659804,Rust
2057796197,1638659804,Weather Damage
809847833,1005849145,Thermal Stress
751380192,1005849145,Age
1960038834,1005849145,Environmental Exposure
691513798,904520312,Weather Damage
301552124,904520312,Wear
111515913,904520312,Age
947616027,2036960264,Age
506634516,2036960264,Weather Damage
940218431,2036960264,Rust
535731436,2036960264,Age
1045564607,2036960264,Physical Damage
338734978,673975106,Rust
30864516,673975106,Weather Damage
1281427140,673975106,Age
107370054,62532028,Age
2080777731,62532028,Thermal Stress
616617865,62532028,Electrical Stress
1374884315,62532028,Rust
1648677453,94189804,Physical Damage
1676959370,94189804,Environmental Exposure
932725376,94189804,Age
1906895505,94189804,Age
7328998,781132502,Electrical Stress
785937734,781132502,Electrical Stress
2068681358,781132502,Age
610940344,505436324,Rust
590760042,505436324,Environmental Exposure
136816754,505436324,Electrical Stress
128590956,791713678,Environmental Exposure
1931264221,791713678,Rust
241635595,791713678,Environmental Exposure
51401284,791713678,Rust
1968797815,791713678,Age
788693172,1421022524,Physical Damage
492581331,1421022524,Electrical Stress
1602647660,1382731954,Physical Damage
1807946955,1382731954,Rust
874405387,1641180719,Physical Damage
11686559,1641180719,Physical Damage
1796446203,1641180719,Physical Damage
590220100,209223394,Thermal Stress
1666925721,209223394,Wear
2097990703,209223394,Wear
1786485693,148645308,Environmental Exposure
1758442164,148645308,Thermal Stress
594102865,148645308,Weather Damage
309268918,148645308,Thermal Stress
1698255825,148645308,Electrical Stress
2009181675,684184953,Physical Damage
770483020,1754044490,Wear
479082905,567100647,Wear
1759804152,567100647,Electrical Stress
852322394,567100647,Age
2121879527,620975208,Thermal Stress
692248248,620975208,Age
1365831284,1845482481,Thermal Stress
1458351000,1845482481,Weather Damage
1232521424,1845482481,Electrical Stress
1176649247,1845482481,Physical Damage
903480022,1845482481,Age
1811064185,959319125,Weather Damage
1464356158,2062077392,Weather Damage
16358512,2062077392,Age
629806130,2062077392,Age
1162182774,224999916,Weather Damage
877426079,224999916,Weather Damage
1581491332,224999916,Age
820358266,97220262,Weather Damage
977044053,97220262,Physical Damage
2128051202,97220262,Age
1011303004,2037888859,Physical Damage
1967586240,2037888859,Weather Damage
127508480,2037888859,Environmental Exposure
1806595738,1116685964,Weather Damage
813132913,1116685964,Rust
1064167049,1116685964,Age
1248731870,1865736191,Rust
312827696,1865736191,Rust
1761625785,1865736191,Wear
817901508,1865736191,Wear
706886105,1865736191,Wear
383084649,1466710477,Wear
61366714,1466710477,Physical Damage
1976422360,1466710477,Thermal Stress
1058040466,1466710477,Age
156951319,372241969,Environmental Exposure
227460217,372241969,Age
1069642578,372241969,Rust
1721878399,1598810846,Electrical Stress
934524946,1598810846,Environmental Exposure
1324345601,1598810846,Wear
1486654875,1238777155,Environmental Exposure
1061404127,1238777155,Thermal Stress
288118682,1238777155,Weather Damage
274980727,1837014313,Electrical Stress
27947490,1837014313,Environmental Exposure
1096794250,1837014313,Thermal Stress
1995377513,1837014313,Weather Damage
1696951528,1837014313,Age
1035366842,2088483618,Weather Damage
2043247926,2088483618,Thermal Stress
653415335,2088483618,Weather Damage
607591453,2088483618,Thermal Stress
1284618921,2088483618,Electrical Stress
1059542561,1878569269,Wear
2058795955,1878569269,Age
1292665685,1878569269,Physical Damage
514237484,483480560,Electrical Stress
1048522797,483480560,Rust
202502141,483480560,Rust
1493861150,854017848,Age
61093825,854017848,Wear
418262021,854017848,Electrical Stress
2016832476,854017848,Physical Damage
359826255,148426550,Rust
1385260854,148426550,Wear
1650808394,148426550,Rust
201274092,1472623595,Age
2130854926,1472623595,Weather Damage
1900275774,1472623595,Physical Damage
609408787,1472623595,Wear
1815636156,72264667,Environmental Exposure
1399981292,72264667,Environmental Exposure
1422494039,72264667,Age
1708695633,72264667,Electrical Stress
2046609669,72264667,Rust
60253711,494322657,Age
1700849567,494322657,Thermal Stress
214568487,494322657,Age
10449965,494322657,Electrical Stress
1725765512,153346367,Environmental Exposure
821240633,153346367,Age
857468725,153346367,Electrical Stress
412540218,153346367,Age
1774866950,153346367,Electrical Stress
1323292916,461823319,Weather Damage
613531860,461823319,Wear
429267232,461823319,Physical Damage
1945698299,1414612408,Environmental Exposure
61512065,1414612408,Electrical Stress
510419020,1414612408,Electrical Stress
547442452,821375870,Electrical Stress
364169283,821375870,Physical Damage
1538383502,821375870,Thermal Stress
1319841099,821375870,Thermal Stress
1020653330,645893435,Physical Damage
1795161301,645893435,Wear
1425282600,645893435,Electrical Stress
1948784951,645893435,Thermal Stress
725375195,549331204,Physical Damage
823224067,549331204,Weather Damage
1045865104,549331204,Physical Damage
2036846174,549331204,Age
1778325628,549331204,Wear
1218982309,627120160,Age
1035183986,627120160,Environmental Exposure
1524576251,627120160,Rust
404659885,627120160,Weather Damage
1839790253,627120160,Electrical Stress
1332024319,395834736,Electrical Stress
614933422,395834736,Weather Damage
114100188,395834736,Physical Damage
1575619507,395834736,Physical Damage
832098122,395834736,Wear
241111671,1560744860,Weather Damage
188834202,1560744860,Physical Damage
758876865,1560744860,Thermal Stress
523316167,1921905326,Physical Damage
1518766795,1921905326,Thermal Stress
293600193,1921905326,Weather Damage
1214734724,1921905326,Wear
45920261,1921905326,Weather Damage
850277759,340345959,Wear
768491426,340345959,Weather Damage
390388071,340345959,Thermal Stress
532177992,52293012,Rust
1702225461,52293012,Environmental Exposure
328747793,52293012,Electrical Stress
1363551363,52293012,Physical Damage
1635933721,52293012,Physical Damage
255137253,1385175041,Wear
1459115962,1385175041,Wear
1509541885,1385175041,Weather Damage
725468619,1385175041,Rust
925589328,1385175041,Electrical Stress
859250828,1268805450,Age
2043824352,1268805450,Wear
1346435201,1268805450,Electrical Stress
525905733,1268805450,Age
133336965,1268805450,Physical Damage
855362261,3980962,Weather Damage
666681824,3980962,Rust
1143680744,3980962,Thermal Stress
2145298709,98152401,Age
676130879,98152401,Rust
299493845,98152401,Thermal Stress
688544704,98152401,Age
1648277810,1951589241,Rust
807874533,1951589241,Weather Damage
603158690,1951589241,Physical Damage
1075471527,514093569,Rust
650989893,514093569,Electrical Stress
1010776243,1030891830,Thermal Stress
1540412160,1030891830,Wear
1205480408,911229921,Environmental Exposure
154620914,911229921,Wear
1336439560,392541089,Environmental Exposure
1315592159,392541089,Wear
1508359249,392541089,Environmental Exposure
1651969664,392541089,Environmental Exposure
1882913357,978904723,Electrical Stress
1186749511,725830063,Thermal Stress
310042796,725830063,Environmental Exposure
1084232444,725830063,Physical Damage
1590808923,725830063,Rust
772652938,725830063,Wear
2056830123,1163131125,Environmental Exposure
33245939,1163131125,Age
507146233,1163131125,Wear
1362605342,1641425030,Rust
623939959,1641425030,Physical Damage
813867226,1641425030,Age
1030588616,1641425030,Thermal Stress
2147341146,1970159479,Age
806540909,1970159479,Rust
987819667,1970159479,Electrical Stress
2082777406,1970159479,Wear
1675966338,1970159479,Age
645077036,1291173902,Environmental Exposure
1663364524,593285016,Weather Damage
880007788,593285016,Age
224570340,593285016,Environmental Exposure
2102178050,593285016,Thermal Stress
922399755,593285016,Rust
541973622,1992897301,Rust
1733576366,1992897301,Electrical Stress
910209842,1992897301,Physical Damage
1166315738,1992897301,Thermal Stress
1048025897,1630600235,Environmental Exposure
1365217922,1630600235,Physical Damage
1328169199,1630600235,Rust
1939355026,1630600235,Electrical Stress
517140207,1315297199,Rust
10509913,1315297199,Electrical Stress
592414598,1315297199,Wear
76054780,428739440,Environmental Exposure
2074216158,428739440,Rust
1488002178,428739440,Physical Damage
1146458093,428739440,Weather Damage
183710522,493613885,Rust
135752936,493613885,Age
4325384,493613885,Environmental Exposure
1704088406,183192648,Rust
2098143148,183192648,Wear
77308462,183192648,Physical Damage
1763460851,1013970321,Environmental Exposure
102138977,1013970321,Weather Damage
1704424543,282316071,Weather Damage
1204825894,282316071,Electrical Stress
1671043285,282316071,Age
731595439,1285757386,Environmental Exposure
860650699,1016961428,Environmental Exposure
1457979111,1016961428,Wear
885838619,1016961428,Weather Damage
